,Hash Value,Nodes,Edges,Highest-Indegree,Hightes-Outdegree,Highest-Degree,Average Degree,Network diameter,Graph Density,Average Authority Score,Average Hub Score,Average PageRank,Average Closeness Centrality,Average Harmonic Closeness Centrality,Average Eigenvector Centrality,Average betweenness centrality,Modularity score,Average Clustering Coefficient,Average Path Length,Assortativity,No of function calls,No of logical calls,No of Arithmetic instructions,No of transfer instructions,No of move instructions,No of compare instructions,Total No of instructions,No of numeric constants,Class
205,463398,352,500,8,2,10,1.420455,31,0.004047,0.002841,0.002841,0.002841,12.93267,12.93267,0.028969,0.025139,0.863748,0.070768,20.04882,-0.05337,1,2,0,1,8,1,21,5,Benign
206,182829,356,489,8,2,10,1.373596,39,0.003869,0.002809,0.002809,0.002809,11.4818,11.4818,0.028377,0.025403,0.865834,0.060516,22.51814,-0.03391,1,5,0,1,7,1,14,5,Benign
207,254417,357,502,8,2,10,1.406162,30,0.00395,0.002801,0.002801,0.002801,13.16119,13.16119,0.028824,0.024598,0.863697,0.060346,19.75245,-0.02388,1,2,0,1,7,1,13,3,Benign
208,210862,364,499,8,2,10,1.370879,38,0.003777,0.002747,0.002747,0.002747,11.79901,11.79901,0.028084,0.024272,0.865233,0.059186,21.86581,-0.02925,1,4,0,1,17,2,26,4,Benign
209,230558,370,499,7,2,8,1.348649,33,0.003655,0.002703,0.002703,0.002703,12.60422,12.60422,0.029593,0.026328,0.860491,0.06158,21.77718,-0.0376,1,2,0,1,9,1,14,3,Benign
210,206194,382,459,4,2,5,1.201571,51,0.003154,0.002618,0.002618,0.002618,8.338637,8.338637,0.01843,0.027391,0.883877,0.019241,31.21252,0.169985,1,2,0,1,7,1,13,3,Benign
211,202265,392,517,7,3,8,1.318878,37,0.003373,0.002551,0.002551,0.002551,10.9301,10.9301,0.030873,0.018395,0.873134,0.040862,21.02582,0.034225,1,2,0,1,9,1,19,2,Benign
212,206222,392,517,7,3,8,1.318878,37,0.003373,0.002551,0.002551,0.002551,10.9301,10.9301,0.030873,0.018395,0.873134,0.040862,21.02582,0.034225,1,3,0,1,10,1,14,3,Benign
213,221041,392,517,7,3,8,1.318878,37,0.003373,0.002551,0.002551,0.002551,10.9301,10.9301,0.030873,0.018395,0.873134,0.040862,21.02582,0.034225,1,3,0,1,8,1,14,3,Benign
214,243934,406,527,7,3,8,1.29803,28,0.003205,0.002463,0.002463,0.002463,12.14023,12.14023,0.035656,0.020946,0.873182,0.054782,21.58597,-0.00861,1,3,0,1,8,1,14,3,Benign
215,211162,407,528,7,3,8,1.297297,28,0.003195,0.002457,0.002457,0.002457,12.1674,12.1674,0.035614,0.020879,0.87345,0.054648,21.56549,-0.00747,1,3,0,1,16,1,18,4,Benign
216,223969,407,528,7,3,8,1.297297,28,0.003195,0.002457,0.002457,0.002457,12.1674,12.1674,0.035614,0.020879,0.87345,0.054648,21.56549,-0.00747,1,4,0,1,38,1,51,9,Benign
217,249772,407,528,7,3,8,1.297297,28,0.003195,0.002457,0.002457,0.002457,12.1674,12.1674,0.035614,0.020879,0.87345,0.054648,21.56549,-0.00747,1,2,0,1,8,1,21,3,Benign
218,457630,407,528,7,3,8,1.297297,28,0.003195,0.002457,0.002457,0.002457,12.1674,12.1674,0.035614,0.020879,0.87345,0.054648,21.56549,-0.00747,1,2,0,1,9,1,14,3,Benign
219,243362,407,528,7,3,8,1.297297,28,0.003195,0.002457,0.002457,0.002457,12.1674,12.1674,0.035614,0.020879,0.87345,0.054648,21.56549,-0.00747,1,2,0,1,7,1,14,3,Benign
220,189248,410,533,7,3,8,1.3,29,0.003178,0.002439,0.002439,0.002439,12.1279,12.1279,0.035501,0.0214,0.873909,0.057907,22.17553,-0.01085,1,3,0,1,16,1,18,4,Benign
221,238615,411,534,7,3,8,1.29927,29,0.003169,0.002433,0.002433,0.002433,12.15541,12.15541,0.035459,0.021329,0.874174,0.057766,22.15232,-0.00971,1,2,0,1,35,1,57,15,Benign
222,250974,411,534,7,3,8,1.29927,29,0.003169,0.002433,0.002433,0.002433,12.15541,12.15541,0.035459,0.021329,0.874174,0.057766,22.15232,-0.00971,1,3,0,1,16,1,18,4,Benign
223,464159,412,533,7,3,8,1.293689,28,0.003148,0.002427,0.002427,0.002427,12.28415,12.28415,0.035115,0.020642,0.87392,0.043062,21.58286,0.001454,1,2,0,1,33,1,44,11,Benign
224,466008,412,533,7,3,8,1.293689,28,0.003148,0.002427,0.002427,0.002427,12.28415,12.28415,0.035115,0.020642,0.87392,0.043062,21.58286,0.001454,1,3,0,1,8,1,14,3,Benign
225,458051,412,533,7,3,8,1.293689,28,0.003148,0.002427,0.002427,0.002427,12.28415,12.28415,0.035115,0.020642,0.87392,0.043062,21.58286,0.001454,1,4,0,1,18,5,25,5,Benign
226,456648,412,533,7,3,8,1.293689,28,0.003148,0.002427,0.002427,0.002427,12.28415,12.28415,0.035115,0.020642,0.87392,0.043062,21.58286,0.001454,1,6,0,1,8,1,14,6,Benign
227,461775,412,574,8,2,10,1.393204,31,0.00339,0.002427,0.002427,0.002427,14.15826,14.15826,0.025248,0.022079,0.872209,0.068067,20.54622,-0.06808,1,3,0,1,35,1,57,15,Benign
228,206400,414,539,7,3,8,1.301932,30,0.003152,0.002415,0.002415,0.002415,12.12117,12.12117,0.035265,0.021845,0.874994,0.057186,22.76497,-0.01945,1,2,0,1,9,1,19,2,Benign
229,186435,415,538,7,3,8,1.296386,29,0.003131,0.00241,0.00241,0.00241,12.29015,12.29015,0.035241,0.021115,0.871948,0.053594,22.08213,-0.0052,1,3,0,1,8,1,14,3,Benign
230,463316,415,538,7,3,8,1.296386,29,0.003131,0.00241,0.00241,0.00241,12.24313,12.24313,0.03501,0.021158,0.872497,0.046365,22.19282,-0.00191,1,2,0,1,7,1,13,3,Benign
231,249002,415,542,7,3,8,1.306024,30,0.003155,0.00241,0.00241,0.00241,12.15648,12.15648,0.035154,0.021764,0.87588,0.053594,22.73255,-0.00556,1,3,0,1,17,3,33,4,Benign
232,456524,420,545,7,3,8,1.297619,29,0.003097,0.002381,0.002381,0.002381,12.4216,12.4216,0.034662,0.020866,0.876388,0.044067,22.08615,0.003582,1,9,0,1,18,1,42,8,Benign
233,455265,424,551,7,3,8,1.299528,30,0.003072,0.002358,0.002358,0.002358,12.4114,12.4114,0.034444,0.021295,0.877514,0.046875,22.66792,-0.00483,1,3,0,1,8,1,14,3,Benign
234,202838,425,564,5,2,6,1.327059,15,0.00313,0.002353,0.002353,0.002353,12.60523,12.60523,0.028918,0.016568,0.873111,0.032314,19.40096,0.046212,1,2,0,1,9,1,21,6,Benign
235,203709,427,577,7,2,8,1.351288,41,0.003172,0.002342,0.002342,0.002342,13.72859,13.72859,0.026373,0.022936,0.871282,0.053142,22.1193,-0.06047,1,3,0,1,16,1,18,4,Benign
236,183424,429,536,6,3,7,1.249417,43,0.002919,0.002331,0.002331,0.002331,9.01975,9.01975,0.0191,0.028476,0.890921,0.044228,35.33687,0.183286,1,3,0,1,10,1,14,3,Benign
237,230828,429,559,7,3,8,1.30303,33,0.003044,0.002331,0.002331,0.002331,11.41793,11.41793,0.026179,0.017079,0.878905,0.047944,21.20328,0.038057,1,2,0,1,9,1,14,3,Benign
238,217322,430,571,10,2,11,1.327907,43,0.003095,0.002326,0.002326,0.002326,13.07144,13.07144,0.027058,0.026597,0.886628,0.058312,26.33954,0.088234,1,2,0,1,10,1,12,4,Benign
239,457285,442,579,7,3,8,1.309955,30,0.00297,0.002262,0.002262,0.002262,12.98622,12.98622,0.033512,0.02041,0.880602,0.04014,22.41748,0.007122,1,5,0,1,7,1,14,5,Benign
240,255707,450,595,6,2,8,1.322222,53,0.002945,0.002222,0.002222,0.002222,13.23789,13.23789,0.027104,0.036094,0.881308,0.058143,32.67527,0.027256,1,2,0,1,28,2,37,19,Benign
241,463368,452,616,8,2,10,1.362832,35,0.003022,0.002212,0.002212,0.002212,11.46903,11.46903,0.023824,0.014444,0.887647,0.066321,21.05231,-0.06141,1,4,0,1,10,1,17,4,Benign
242,464085,458,618,8,2,10,1.349345,31,0.002953,0.002183,0.002183,0.002183,13.2253,13.2253,0.023663,0.017892,0.878785,0.057228,21.36033,-0.04077,1,2,0,1,10,1,12,4,Benign
243,193294,468,613,8,3,10,1.309829,30,0.002805,0.002137,0.002137,0.002137,13.74014,13.74014,0.030497,0.019375,0.881156,0.058517,22.21972,0.043198,1,4,0,1,29,1,36,6,Benign
244,242171,471,612,7,3,8,1.299363,30,0.002765,0.002123,0.002123,0.002123,13.53112,13.53112,0.032641,0.019642,0.883122,0.047222,22.63404,-0.00302,1,3,0,1,8,1,14,3,Benign
245,187143,485,628,7,3,8,1.294845,31,0.002675,0.002062,0.002062,0.002062,13.60277,13.60277,0.031474,0.019883,0.883362,0.061667,23.43427,-0.00091,1,2,0,1,35,1,57,15,Benign
246,240360,486,651,8,2,10,1.339506,30,0.002762,0.002058,0.002058,0.002058,14.59109,14.59109,0.022467,0.018999,0.884377,0.055645,21.85576,-0.05355,1,2,0,1,29,1,36,10,Benign
247,226099,486,657,8,2,10,1.351852,31,0.002787,0.002058,0.002058,0.002058,14.8385,14.8385,0.022284,0.020089,0.880285,0.057154,22.35879,-0.05379,1,3,0,1,17,3,33,4,Benign
248,188555,491,614,4,2,5,1.250509,51,0.002552,0.002037,0.002037,0.002037,10.02327,10.02327,0.018577,0.031091,0.903349,0.038289,39.09264,0.151349,1,2,0,1,35,1,57,15,Benign
249,195197,500,628,6,3,8,1.256,86,0.002517,0.002,0.002,0.002,9.699918,9.699918,0.02467,0.025008,0.894879,0.0415,38.94067,0.095301,1,5,0,1,12,2,23,5,Benign
250,202577,508,685,8,2,10,1.348425,73,0.00266,0.001969,0.001969,0.001969,12.40699,12.40699,0.029949,0.032193,0.900163,0.090081,36.59301,-0.03234,1,6,0,1,27,1,39,7,Benign
251,232637,515,689,8,2,9,1.337864,83,0.002603,0.001942,0.001942,0.001942,12.05161,12.05161,0.028145,0.038117,0.903472,0.080059,41.64043,-0.01875,1,9,0,1,14,2,39,8,Benign
252,219421,522,669,7,2,8,1.281609,44,0.00246,0.001916,0.001916,0.001916,10.94453,10.94453,0.022665,0.015833,0.888051,0.056611,26.09071,0.113383,1,3,0,1,17,3,33,4,Benign
253,190224,530,703,8,2,10,1.326415,31,0.002507,0.001887,0.001887,0.001887,14.19532,14.19532,0.021602,0.017949,0.890949,0.053353,23.73246,-0.03891,1,3,0,1,12,1,30,5,Benign
254,239814,530,689,6,2,7,1.3,75,0.002457,0.001887,0.001887,0.001887,11.89098,11.89098,0.02019,0.025076,0.894289,0.044663,34.34884,0.029444,1,2,0,1,29,1,36,5,Benign
255,214208,566,683,6,3,7,1.206714,49,0.002136,0.001767,0.001767,0.001767,8.919167,8.919167,0.025378,0.012822,0.908632,0.027309,30.10298,0.078319,1,4,0,1,10,1,12,3,Benign
256,220001,572,797,12,2,13,1.393357,44,0.00244,0.001748,0.001748,0.001748,15.04391,15.04391,0.023828,0.020496,0.89756,0.053596,28.39529,0.053031,1,6,0,1,8,1,14,6,Benign
257,455135,572,735,7,3,8,1.284965,30,0.00225,0.001748,0.001748,0.001748,14.04906,14.04906,0.030541,0.016412,0.896663,0.033639,24.67921,0.021862,1,5,0,1,10,1,14,3,Benign
258,242756,577,753,9,2,10,1.305026,42,0.002266,0.001733,0.001733,0.001733,10.05034,10.05034,0.029747,0.010735,0.898254,0.038504,26.42949,-0.05744,1,4,0,1,29,2,36,6,Benign
259,236708,585,778,16,2,18,1.329915,45,0.002277,0.001709,0.001709,0.001709,13.21898,13.21898,0.018605,0.033358,0.899261,0.056197,40.88203,-0.04924,1,2,0,1,35,1,57,24,Benign
260,463118,720,945,5,2,7,1.3125,82,0.001825,0.001389,0.001389,0.001389,14.90524,14.90524,0.02275,0.026438,0.906361,0.019624,42.94096,0.158188,1,4,0,1,29,1,36,6,Benign
261,196294,741,967,7,2,8,1.304993,60,0.001764,0.00135,0.00135,0.00135,10.91477,10.91477,0.016079,0.009994,0.899925,0.033018,32.07621,-0.15931,1,4,0,1,11,1,16,5,Benign
262,212367,743,920,8,2,9,1.238223,96,0.001669,0.001346,0.001346,0.001346,10.11566,10.11566,0.020171,0.013213,0.919168,0.022371,39.3757,0.011845,1,3,0,1,29,1,35,10,Benign
263,185058,759,938,7,3,8,1.235837,48,0.00163,0.001318,0.001318,0.001318,12.06905,12.06905,0.023875,0.00859,0.908893,0.039756,26.28693,0.029552,1,2,0,1,35,1,57,15,Benign
264,463568,773,1014,6,3,7,1.311772,67,0.001699,0.001294,0.001294,0.001294,8.676161,8.676161,0.016646,0.006028,0.924052,0.069294,29.94217,0.144426,1,3,0,1,13,1,30,5,Benign
265,466210,773,1014,6,3,7,1.311772,67,0.001699,0.001294,0.001294,0.001294,8.676161,8.676161,0.016646,0.006028,0.924052,0.069294,29.94217,0.144426,1,9,0,1,18,1,42,8,Benign
266,463808,798,1033,6,3,7,1.294486,67,0.001624,0.001253,0.001253,0.001253,9.158248,9.158248,0.016148,0.00621,0.923462,0.067165,29.9473,0.150528,1,2,0,1,35,1,57,15,Benign
267,464464,801,1041,6,3,7,1.299625,67,0.001625,0.001248,0.001248,0.001248,9.738362,9.738362,0.016249,0.00676,0.924832,0.066393,30.06542,0.151264,1,3,0,1,35,1,57,15,Benign
268,209697,877,1180,13,2,15,1.345496,53,0.001536,0.00114,0.00114,0.00114,16.61251,16.61251,0.01631,0.024521,0.919538,0.067153,47.98918,0.062781,1,9,0,1,18,1,42,8,Benign
269,205744,877,1180,13,2,15,1.345496,53,0.001536,0.00114,0.00114,0.00114,16.61251,16.61251,0.01631,0.024521,0.919538,0.067153,47.98918,0.062781,1,3,0,1,13,1,30,5,Benign
270,254441,879,1125,8,3,9,1.279863,75,0.001458,0.001138,0.001138,0.001138,13.06881,13.06881,0.017616,0.017339,0.921624,0.061851,43.65712,0.249085,1,2,0,1,8,1,14,3,Benign
271,224750,881,1080,5,3,6,1.22588,72,0.001393,0.001135,0.001135,0.001135,13.33642,13.33642,0.016139,0.026474,0.917523,0.022853,54.57111,-0.08461,1,3,0,1,13,1,30,5,Benign
272,242162,911,1222,9,2,10,1.341383,81,0.001474,0.001098,0.001098,0.001098,15.55925,15.55925,0.022879,0.025284,0.9195,0.068876,51.73003,0.174807,1,3,0,1,29,1,35,6,Benign
273,455071,929,1141,11,3,12,1.228202,57,0.001323,0.001076,0.001076,0.001076,13.20756,13.20756,0.015378,0.024063,0.926768,0.034441,53.6674,0.254387,1,2,0,1,35,1,57,15,Benign
274,250676,953,1138,8,3,9,1.194124,113,0.001254,0.001049,0.001049,0.001049,13.21585,13.21585,0.018406,0.028112,0.925284,0.028788,61.2483,0.339399,1,3,0,1,12,1,30,5,Benign
275,456959,954,1233,6,2,7,1.292453,35,0.001356,0.001048,0.001048,0.001048,10.52919,10.52919,0.021294,0.00263,0.913978,0.0384,19.64261,0.089581,1,3,0,1,30,1,47,10,Benign
276,188484,981,1314,9,2,10,1.33945,94,0.001367,0.001019,0.001019,0.001019,15.79857,15.79857,0.022095,0.025146,0.921977,0.070747,55.46723,0.178035,1,2,0,1,35,1,57,15,Benign
277,200285,981,1314,9,2,10,1.33945,94,0.001367,0.001019,0.001019,0.001019,15.79857,15.79857,0.022095,0.025146,0.921977,0.070747,55.46723,0.178035,1,3,0,1,17,3,33,4,Benign
278,242208,981,1314,9,2,10,1.33945,94,0.001367,0.001019,0.001019,0.001019,15.79857,15.79857,0.022095,0.025146,0.921977,0.070747,55.46723,0.178035,1,9,0,1,29,1,43,10,Benign
279,253699,1011,1277,6,3,7,1.263106,82,0.001251,0.000989,0.000989,0.000989,8.721653,8.721653,0.01345,0.004165,0.933404,0.065807,32.49691,0.170056,1,2,0,1,35,1,57,15,Benign
280,217996,1040,1322,8,3,9,1.271154,86,0.001223,0.000962,0.000962,0.000962,14.04727,14.04727,0.016441,0.016487,0.927867,0.060682,48.49802,0.254506,1,15,0,1,17,1,39,11,Benign
281,464004,1044,1367,9,2,10,1.309387,56,0.001255,0.000958,0.000958,0.000958,20.731,20.731,0.015981,0.020392,0.912622,0.02819,42.44088,0.097278,1,3,0,1,10,1,15,3,Benign
282,239307,1063,1391,9,2,10,1.308561,57,0.001232,0.000941,0.000941,0.000941,21.08807,21.08807,0.016123,0.020209,0.914169,0.023625,42.41246,0.065578,1,9,0,1,16,1,42,8,Benign
283,463930,1068,1355,8,3,9,1.268727,87,0.001189,0.000936,0.000936,0.000936,14.2572,14.2572,0.016425,0.016451,0.929345,0.058255,49.39575,0.247697,1,3,0,1,14,1,19,3,Benign
284,189142,1069,1351,8,3,9,1.263798,87,0.001183,0.000935,0.000935,0.000935,14.22114,14.22114,0.016491,0.016145,0.927989,0.058731,48.87178,0.251394,1,6,0,1,27,1,39,7,Benign
285,195074,1069,1351,8,3,9,1.263798,87,0.001183,0.000935,0.000935,0.000935,14.22114,14.22114,0.016491,0.016145,0.927989,0.058731,48.87178,0.251394,1,2,0,1,8,1,21,6,Benign
286,245113,1069,1351,8,3,9,1.263798,87,0.001183,0.000935,0.000935,0.000935,14.22114,14.22114,0.016491,0.016145,0.927989,0.058731,48.87178,0.251394,1,3,0,1,29,1,36,6,Benign
287,229957,1069,1351,8,3,9,1.263798,87,0.001183,0.000935,0.000935,0.000935,14.22114,14.22114,0.016491,0.016145,0.927989,0.058731,48.87178,0.251394,1,4,0,1,9,1,14,3,Benign
288,458816,1074,1401,6,2,7,1.304469,37,0.001216,0.000931,0.000931,0.000931,11.27825,11.27825,0.019331,0.002322,0.919589,0.036965,19.90538,0.131767,1,3,0,1,12,1,30,5,Benign
289,231751,1074,1399,6,2,7,1.302607,37,0.001214,0.000931,0.000931,0.000931,11.29118,11.29118,0.019716,0.002313,0.919037,0.031875,19.85259,0.097556,1,3,0,1,10,1,14,3,Benign
290,463801,1084,1371,8,3,9,1.26476,87,0.001168,0.000923,0.000923,0.000923,14.448,14.448,0.016405,0.015871,0.929849,0.05924,48.68234,0.242776,1,11,0,1,19,2,42,7,Benign
291,187906,1279,1673,8,2,9,1.308053,95,0.001024,0.000782,0.000782,0.000782,20.12337,20.12337,0.020562,0.024861,0.93188,0.062338,61.05732,0.050418,1,4,0,1,35,1,57,15,Benign
292,239341,1279,1673,8,2,9,1.308053,95,0.001024,0.000782,0.000782,0.000782,20.12337,20.12337,0.020562,0.024861,0.93188,0.062338,61.05732,0.050418,1,3,0,1,35,1,57,15,Benign
293,255051,1279,1673,8,2,9,1.308053,95,0.001024,0.000782,0.000782,0.000782,20.12337,20.12337,0.020562,0.024861,0.93188,0.062338,61.05732,0.050418,1,3,0,1,23,2,35,9,Benign
294,456320,1353,1668,7,3,8,1.232816,69,0.000912,0.000739,0.000739,0.000739,12.48256,12.48256,0.015086,0.005618,0.93834,0.041416,38.38742,0.232361,1,3,0,1,10,1,14,3,Benign
295,193312,1354,1648,12,2,14,1.217134,113,0.0009,0.000739,0.000739,0.000739,16.24502,16.24502,0.017737,0.013319,0.934849,0.022427,54.1693,0.044295,1,3,0,1,10,1,14,3,Benign
296,456656,1361,1680,7,3,8,1.234386,69,0.000908,0.000735,0.000735,0.000735,12.68854,12.68854,0.015143,0.005625,0.935147,0.040621,38.26158,0.230173,1,3,0,1,10,1,14,3,Benign
297,248289,1504,1937,12,2,13,1.287899,74,0.000857,0.000665,0.000665,0.000665,15.23243,15.23243,0.017935,0.011447,0.935473,0.025083,60.21604,0.127271,1,3,0,1,10,1,14,3,Benign
298,456707,1520,1897,6,3,7,1.248026,76,0.000822,0.000658,0.000658,0.000658,13.73433,13.73433,0.015519,0.008595,0.938154,0.045794,54.67359,0.113419,1,11,0,1,29,1,43,10,Benign
299,458802,1714,2323,6,2,8,1.355309,35,0.000791,0.000583,0.000583,0.000583,16.50242,16.50242,0.017083,0.001571,0.931138,0.040159,20.6759,-0.10273,1,3,0,1,10,1,15,3,Benign
300,227088,1777,2394,7,3,8,1.347214,213,0.000759,0.000563,0.000563,0.000563,14.56021,14.56021,0.018616,0.009699,0.945902,0.090071,71.02701,-0.02535,1,3,0,1,35,1,57,15,Benign
301,462243,1862,2359,18,3,20,1.266917,59,0.000681,0.000537,0.000537,0.000537,22.50046,22.50046,0.014903,0.007962,0.942075,0.030952,43.79417,0.137023,1,3,0,1,10,1,14,3,Benign
302,207873,2348,3435,8,2,10,1.462947,67,0.000623,0.000426,0.000426,0.000426,30.00248,30.00248,0.014484,0.012913,0.948803,0.113579,63.80634,0.094241,1,3,0,1,35,1,57,15,Benign
303,238001,2479,3021,13,7,15,1.218637,163,0.000492,0.000403,0.000403,0.000403,21.82011,21.82011,0.01207,0.017034,0.951456,0.031858,96.23958,0.05135,1,11,0,1,29,1,43,10,Benign
304,214044,2593,2817,7,2,8,1.086386,62,0.000419,0.000386,0.000386,0.000386,10.40049,10.40049,0.017147,0.00136,0.948715,0.001909,39.25543,0.117634,1,14,0,1,21,1,37,9,Benign
305,249410,2798,3627,11,3,13,1.296283,104,0.000463,0.000357,0.000357,0.000357,28.78224,28.78224,0.012666,0.014194,0.953922,0.02986,80.72295,0.105811,1,5,0,1,7,1,14,5,Benign
306,239684,2802,3633,11,3,13,1.296574,104,0.000463,0.000357,0.000357,0.000357,28.52963,28.52963,0.01267,0.014511,0.953209,0.030151,82.62377,0.105379,1,5,0,1,7,1,16,5,Benign
307,257443,2802,3633,11,3,13,1.296574,104,0.000463,0.000357,0.000357,0.000357,28.52963,28.52963,0.01267,0.014511,0.953209,0.030151,82.62377,0.105379,1,3,0,1,35,1,57,15,Benign
308,219675,2914,3531,6,2,7,1.211736,38,0.000416,0.000343,0.000343,0.000343,14.09392,14.09392,0.013231,0.000757,0.947206,0.029913,26.44078,0.166831,1,2,0,1,35,1,57,15,Benign
309,185003,3007,3807,11,2,13,1.266046,94,0.000421,0.000333,0.000333,0.000333,24.88975,24.88975,0.012159,0.014078,0.953204,0.027259,97.87429,0.06986,1,3,0,1,10,1,14,3,Benign
310,202192,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,3,0,1,35,1,57,15,Benign
311,205118,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,3,0,1,10,1,14,3,Benign
312,213402,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,5,0,1,7,1,14,5,Benign
313,214442,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,5,0,1,7,1,14,5,Benign
314,228741,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,4,0,1,26,3,36,9,Benign
315,238163,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,2,0,1,8,1,21,5,Benign
316,250217,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,3,0,1,10,1,14,3,Benign
317,239640,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,3,0,1,10,1,14,3,Benign
318,198644,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,3,0,1,10,1,14,3,Benign
319,190980,3009,3811,11,2,13,1.266534,95,0.000421,0.000332,0.000332,0.000332,24.77462,24.77462,0.011331,0.014281,0.952849,0.027518,99.32159,0.070699,1,3,0,1,10,1,14,3,Benign
320,222670,3063,4308,46,2,47,1.406464,86,0.000459,0.000326,0.000326,0.000326,18.54797,18.54797,0.010123,0.001701,0.948604,0.060363,37.90571,0.10153,1,5,0,1,42,2,66,15,Benign
321,216835,3310,4099,6,2,7,1.238369,42,0.000374,0.000302,0.000302,0.000302,15.25341,15.25341,0.012538,0.000732,0.953839,0.036032,28.3443,0.154392,1,4,0,1,21,1,31,9,Benign
322,466094,3403,4080,4,2,6,1.198942,76,0.000352,0.000294,0.000294,0.000294,26.23239,26.23239,0.014418,0.005637,0.954993,0.015579,60.54753,0.001447,1,3,0,1,35,1,57,15,Benign
323,244191,3557,4610,13,2,14,1.296036,105,0.000364,0.000281,0.000281,0.000281,24.78611,24.78611,0.011714,0.00423,0.957266,0.065702,59.06663,0.195215,1,3,0,1,27,1,31,9,Benign
324,459247,3788,4766,19,3,20,1.258184,86,0.000332,0.000264,0.000264,0.000264,28.09638,28.09638,0.01171,0.003569,0.95852,0.034006,52.50688,0.122896,1,3,0,1,10,1,15,3,Benign
325,243381,3959,5159,14,2,16,1.303107,110,0.000329,0.000253,0.000253,0.000253,33.73527,33.73527,0.011578,0.010622,0.962981,0.036646,89.78888,0.08951,1,14,0,1,15,1,37,9,Benign
326,189672,4026,5240,14,3,16,1.30154,110,0.000323,0.000248,0.000248,0.000248,34.02573,34.02573,0.011491,0.010555,0.963054,0.036446,90.69431,0.091157,1,9,0,1,18,1,39,7,Benign
327,194856,4026,5240,14,3,16,1.30154,110,0.000323,0.000248,0.000248,0.000248,34.02573,34.02573,0.011491,0.010555,0.963054,0.036446,90.69431,0.091157,1,14,0,1,15,1,37,9,Benign
328,211572,4026,5240,14,3,16,1.30154,110,0.000323,0.000248,0.000248,0.000248,34.02573,34.02573,0.011491,0.010555,0.963054,0.036446,90.69431,0.091157,1,9,0,1,18,1,42,8,Benign
329,247110,4026,5240,14,3,16,1.30154,110,0.000323,0.000248,0.000248,0.000248,34.02573,34.02573,0.011491,0.010555,0.963054,0.036446,90.69431,0.091157,1,5,0,1,12,2,23,5,Benign
330,248287,4026,5240,14,3,16,1.30154,110,0.000323,0.000248,0.000248,0.000248,34.02573,34.02573,0.011491,0.010555,0.963054,0.036446,90.69431,0.091157,1,3,0,1,21,1,31,9,Benign
331,191313,4027,5241,14,3,16,1.301465,110,0.000323,0.000248,0.000248,0.000248,34.02498,34.02498,0.011489,0.010557,0.963141,0.036437,90.72812,0.091248,1,3,0,1,10,1,14,3,Benign
332,186023,4047,5675,27,2,28,1.402273,154,0.000347,0.000247,0.000247,0.000247,36.62659,36.62659,0.011813,0.012352,0.952464,0.101208,103.1906,0.104495,1,3,0,1,35,1,57,15,Benign
333,197164,4047,5675,27,2,28,1.402273,154,0.000347,0.000247,0.000247,0.000247,36.62659,36.62659,0.011813,0.012352,0.952464,0.101208,103.1906,0.104495,1,3,0,1,25,1,38,6,Benign
334,211758,4182,5155,9,2,10,1.232664,81,0.000295,0.000239,0.000239,0.000239,36.38174,36.38174,0.010444,0.006489,0.959783,0.018994,65.3395,0.125086,1,14,0,1,15,1,37,9,Benign
335,190964,4182,5155,9,2,10,1.232664,81,0.000295,0.000239,0.000239,0.000239,36.38174,36.38174,0.010444,0.006489,0.959783,0.018994,65.3395,0.125086,1,3,0,1,8,1,21,6,Benign
336,225885,4392,6003,6,4,7,1.366803,156,0.000311,0.000228,0.000228,0.000228,32.99692,32.99692,0.013152,0.008282,0.969035,0.057768,88.20315,-0.08109,1,3,0,1,10,1,14,3,Benign
337,186883,5565,7372,15,3,17,1.324708,154,0.000238,0.00018,0.00018,0.00018,44.41091,44.41091,0.007,0.005647,0.965589,0.033613,80.23815,0.026218,1,3,0,1,10,1,14,3,Benign
